ID;Sample;Date;Fraction;Hour;Concentration_g_l;D10;D50;D90;Name;Series;Obscuration_bleue;Obscuration_laser;Residuals1;Residuals2;0.01;0.011361631;0.012908666;0.01466635;0.016663366;0.018932301;0.021510182;0.024439075;0.027766775;0.031547585;0.035843202;0.040723724;0.046268792;0.052568895;0.059726838;0.06785943;0.07709938;0.087597471;0.099525014;0.113076649;0.128473516;0.145966868;0.165842169;0.188423753;0.214080116;0.243229928;0.276348869;0.313977388;0.356729522;0.40530292;0.460490222;0.523191999;0.594431444;0.675371072;0.767331691;0.871813953;0.990522844;1.125395506;1.278632847;1.45273546;1.650544424;1.87528767;2.130632654;2.420746202;2.75036251;3.124860397;3.550351077;4.033777887;4.58302959;5.207069109;5.916079783;6.721631549;7.636869741;8.676729602;9.858180007;11.20050036;12.72559522;14.45835172;16.42704571;18.66380319;21.2051245;24.09248;27.37298677;31.10017752;35.33487411;40.14618012;45.61260848;51.82336267;58.87979241;66.8970475;76.0059569;86.35516364;98.11355046;111.4729957;126.6515044;143.8967659;163.4901957;185.7515276;211.0440316;239.7804412;272.4296895;309.5245607;351.6703846;399.5549145;453.9595504;515.7720903;586.0012172;665.7929599;756.4493935;859.4498883;976.4752498;1109.435147;1260.499277;1432.132766;1627.136404;1848.692342;2100.416023;2386.415181;2711.356871;3080.543628;3500
110;GC_Isere_IGE_Filtre_198_no11;11.05.2021;sediments;12:00;2.601;2.54;12.6;58.9;daniel.donze;MAL1201562;9.81;11.73;0.26;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.11;0.14;0.17;0.2;0.23;0.27;0.3;0.35;0.4;0.47;0.55;0.65;0.77;0.91;1.07;1.25;1.45;1.68;1.93;2.19;2.46;2.75;3.04;3.31;3.56;3.77;3.94;4.06;4.13;4.16;4.15;4.1;4.02;3.89;3.72;3.52;3.29;3.05;2.81;2.58;2.36;2.14;1.93;1.7;1.46;1.21;0.97;0.75;0.55;0.39;0.27;0.18;0.13;0.11;0.1;0.1;0.1;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;GC_Isere_IGE_Filtre_198_no11;11.05.2021;sediments;12:00;2.601;2.49;12.4;58.7;daniel.donze;MAL1201562;9.98;11.87;0.25;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.11;0.14;0.17;0.21;0.24;0.27;0.31;0.36;0.41;0.48;0.57;0.67;0.79;0.93;1.1;1.28;1.49;1.72;1.97;2.23;2.51;2.8;3.08;3.35;3.59;3.79;3.94;4.04;4.1;4.11;4.09;4.03;3.94;3.82;3.66;3.47;3.26;3.03;2.81;2.58;2.36;2.14;1.91;1.67;1.42;1.17;0.93;0.72;0.53;0.38;0.26;0.18;0.14;0.12;0.12;0.12;0.12;0.1;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;Moyenne des GC_Isere_IGE_Filtre_198_no11;11.05.2021;sediments;12:00;2.601;2.56;12.8;60.7;daniel.donze;MAL1201562;9.78;11.7;0.29;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.11;0.14;0.17;0.2;0.23;0.26;0.3;0.34;0.4;0.46;0.54;0.64;0.76;0.9;1.05;1.23;1.44;1.66;1.9;2.16;2.44;2.72;3;3.28;3.52;3.74;3.9;4.02;4.1;4.13;4.13;4.09;4.01;3.89;3.73;3.54;3.31;3.07;2.83;2.6;2.37;2.16;1.94;1.71;1.47;1.23;0.99;0.76;0.56;0.39;0.27;0.18;0.13;0.12;0.13;0.14;0.15;0.14;0.09;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113;GC_Isere_IGE_Filtre_198_no13+14;18.05.2021;sediments;04:00;0.133;3.27;20.3;90.9;daniel.donze;MAL1201562;4.45;5.52;0.34;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.1;0.12;0.15;0.17;0.2;0.22;0.26;0.3;0.35;0.41;0.48;0.56;0.67;0.78;0.91;1.06;1.22;1.4;1.58;1.78;1.99;2.2;2.4;2.59;2.77;2.93;3.07;3.19;3.3;3.4;3.49;3.56;3.61;3.62;3.62;3.59;3.56;3.52;3.49;3.46;3.4;3.31;3.16;2.93;2.63;2.27;1.87;1.46;1.08;0.75;0.48;0.29;0.15;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;GC_Isere_IGE_Filtre_198_no13+14;18.05.2021;sediments;04:00;0.133;3.19;19.7;88;daniel.donze;MAL1201562;4.53;5.62;0.37;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.08;0.1;0.13;0.15;0.17;0.2;0.23;0.26;0.3;0.36;0.42;0.5;0.59;0.69;0.81;0.94;1.09;1.25;1.43;1.61;1.81;2.02;2.23;2.44;2.63;2.81;2.96;3.1;3.22;3.33;3.43;3.52;3.59;3.63;3.65;3.63;3.6;3.55;3.51;3.47;3.43;3.37;3.28;3.13;2.89;2.58;2.2;1.77;1.34;0.93;0.58;0.32;0.16;0.08;0.07;0.08;0.1;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;GC_Isere_IGE_Filtre_198_no13+14;18.05.2021;sediments;04:00;0.133;3.13;19.4;86.9;daniel.donze;MAL1201562;4.59;5.67;0.39;0.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.08;0.11;0.13;0.15;0.18;0.2;0.23;0.27;0.31;0.36;0.43;0.51;0.6;0.71;0.83;0.96;1.11;1.27;1.45;1.64;1.84;2.05;2.26;2.47;2.66;2.83;2.99;3.12;3.24;3.35;3.44;3.52;3.58;3.62;3.64;3.62;3.59;3.55;3.51;3.47;3.42;3.36;3.25;3.07;2.83;2.52;2.15;1.75;1.35;0.98;0.66;0.41;0.22;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;Moyenne des GC_Isere_IGE_Filtre_198_no13+14;18.05.2021;sediments;04:00;0.133;3.2;19.8;88.6;daniel.donze;MAL1201562;4.52;5.6;0.37;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0.08;0.1;0.13;0.15;0.17;0.2;0.23;0.26;0.3;0.36;0.42;0.49;0.58;0.69;0.81;0.94;1.09;1.25;1.42;1.61;1.81;2.02;2.23;2.43;2.63;2.8;2.96;3.1;3.22;3.33;3.43;3.51;3.58;3.62;3.64;3.63;3.59;3.55;3.51;3.47;3.44;3.38;3.28;3.12;2.89;2.58;2.2;1.8;1.38;1;0.66;0.41;0.22;0.11;0.05;0.03;0.03;0.03;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;GC_Isere_IGE_Filtre_198_no17+18;28.05.2021;sediments;22:00;0.114;3.46;20.1;84;daniel.donze;MAL1201562;4.84;6.17;0.33;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.1;0.12;0.14;0.16;0.19;0.21;0.24;0.28;0.33;0.38;0.45;0.53;0.62;0.73;0.85;0.98;1.13;1.3;1.48;1.67;1.88;2.1;2.32;2.53;2.73;2.92;3.11;3.29;3.47;3.64;3.81;3.95;4.06;4.13;4.14;4.09;3.99;3.85;3.68;3.48;3.26;3.01;2.73;2.42;2.09;1.76;1.44;1.15;0.9;0.69;0.52;0.38;0.27;0.17;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;GC_Isere_IGE_Filtre_198_no17+18;28.05.2021;sediments;22:00;0.114;3.34;19.2;79.5;daniel.donze;MAL1201562;4.95;6.29;0.32;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.1;0.12;0.14;0.17;0.19;0.22;0.25;0.29;0.34;0.4;0.47;0.56;0.65;0.76;0.88;1.02;1.18;1.34;1.53;1.73;1.95;2.17;2.39;2.61;2.81;3;3.18;3.36;3.53;3.7;3.86;4;4.11;4.16;4.16;4.1;3.98;3.82;3.63;3.42;3.18;2.93;2.66;2.37;2.06;1.73;1.41;1.11;0.83;0.59;0.39;0.23;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;GC_Isere_IGE_Filtre_198_no17+18;28.05.2021;sediments;22:00;0.114;3.34;19.5;85.9;daniel.donze;MAL1201562;5.02;6.37;0.24;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.1;0.12;0.15;0.17;0.19;0.22;0.26;0.3;0.34;0.4;0.48;0.56;0.65;0.76;0.88;1.02;1.18;1.34;1.53;1.73;1.94;2.16;2.37;2.58;2.78;2.97;3.14;3.31;3.48;3.64;3.8;3.93;4.02;4.07;4.06;3.99;3.87;3.71;3.53;3.33;3.12;2.88;2.63;2.34;2.03;1.71;1.38;1.06;0.77;0.53;0.35;0.23;0.18;0.19;0.23;0.28;0.3;0.29;0.22;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;Moyenne des GC_Isere_IGE_Filtre_198_no17+18;28.05.2021;sediments;22:00;0.114;3.38;19.6;83;daniel.donze;MAL1201562;4.93;6.28;0.3;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.1;0.12;0.14;0.17;0.19;0.22;0.25;0.29;0.34;0.4;0.47;0.55;0.64;0.75;0.87;1.01;1.16;1.33;1.51;1.71;1.92;2.14;2.36;2.57;2.77;2.96;3.14;3.32;3.49;3.66;3.82;3.96;4.06;4.12;4.12;4.06;3.95;3.79;3.61;3.41;3.19;2.94;2.67;2.38;2.06;1.73;1.41;1.11;0.83;0.6;0.42;0.28;0.19;0.12;0.11;0.09;0.1;0.1;0.07;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;GC_Isere_IGE_Filtre_200_no3;29.06.2021;sediments;15:00;0.251;3.31;19.2;80.7;daniel.donze;MAL1201562;4.99;6.37;0.35;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.08;0.1;0.13;0.15;0.17;0.2;0.23;0.26;0.31;0.36;0.43;0.5;0.59;0.68;0.78;0.89;1.01;1.14;1.28;1.43;1.61;1.8;2.01;2.23;2.47;2.7;2.94;3.18;3.42;3.65;3.88;4.09;4.26;4.38;4.43;4.39;4.27;4.08;3.83;3.55;3.25;2.94;2.62;2.31;2;1.69;1.39;1.12;0.87;0.65;0.49;0.37;0.31;0.29;0.3;0.33;0.34;0.31;0.25;0.16;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;GC_Isere_IGE_Filtre_200_no3;29.06.2021;sediments;15:00;0.251;3.08;17.2;69.9;daniel.donze;MAL1201562;5.23;6.68;0.41;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.11;0.13;0.16;0.18;0.21;0.24;0.28;0.33;0.39;0.47;0.55;0.64;0.75;0.86;0.97;1.1;1.24;1.39;1.55;1.74;1.95;2.18;2.42;2.68;2.93;3.19;3.44;3.68;3.91;4.13;4.31;4.45;4.52;4.5;4.4;4.22;3.96;3.66;3.33;2.99;2.66;2.33;2.02;1.72;1.43;1.17;0.93;0.72;0.56;0.43;0.34;0.28;0.25;0.23;0.21;0.18;0.13;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;GC_Isere_IGE_Filtre_200_no3;29.06.2021;sediments;15:00;0.251;2.94;16.2;65;daniel.donze;MAL1201562;5.39;6.89;0.46;0.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.12;0.14;0.16;0.19;0.22;0.26;0.3;0.35;0.41;0.49;0.58;0.68;0.79;0.9;1.03;1.16;1.3;1.46;1.64;1.84;2.06;2.3;2.56;2.82;3.08;3.34;3.59;3.83;4.05;4.25;4.4;4.5;4.53;4.48;4.33;4.11;3.83;3.51;3.18;2.85;2.53;2.22;1.92;1.63;1.36;1.1;0.88;0.69;0.54;0.42;0.33;0.25;0.18;0.12;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Moyenne des GC_Isere_IGE_Filtre_200_no3;29.06.2021;sediments;15:00;0.251;3.1;17.5;71.7;daniel.donze;MAL1201562;5.2;6.65;0.4;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.11;0.13;0.16;0.18;0.21;0.24;0.28;0.33;0.39;0.46;0.54;0.64;0.74;0.85;0.96;1.09;1.22;1.37;1.54;1.73;1.94;2.16;2.4;2.65;2.91;3.16;3.4;3.64;3.87;4.09;4.27;4.4;4.48;4.47;4.38;4.2;3.96;3.67;3.35;3.03;2.71;2.39;2.08;1.78;1.49;1.22;0.98;0.76;0.58;0.45;0.35;0.28;0.24;0.22;0.2;0.17;0.15;0.11;0.05;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;GC_Isere_IGE_Filtre_200_no5;29.06.2021;sediments;17:00;0.234;3.25;17.3;74.5;daniel.donze;MAL1201562;4.54;5.78;0.41;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.08;0.11;0.13;0.15;0.17;0.2;0.23;0.26;0.3;0.35;0.42;0.49;0.58;0.68;0.79;0.91;1.05;1.2;1.38;1.57;1.78;2.01;2.27;2.53;2.79;3.05;3.29;3.52;3.72;3.91;4.07;4.2;4.28;4.31;4.28;4.18;4.01;3.8;3.56;3.29;3.02;2.74;2.46;2.18;1.89;1.61;1.34;1.1;0.89;0.72;0.58;0.47;0.37;0.29;0.21;0.13;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;GC_Isere_IGE_Filtre_200_no5;29.06.2021;sediments;17:00;0.234;3.05;15.8;71;daniel.donze;MAL1201562;4.79;6.11;0.45;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.09;0.11;0.13;0.16;0.18;0.21;0.24;0.28;0.32;0.38;0.45;0.53;0.63;0.74;0.86;0.99;1.14;1.3;1.49;1.69;1.92;2.17;2.44;2.72;3;3.27;3.52;3.74;3.94;4.1;4.23;4.32;4.35;4.33;4.23;4.06;3.83;3.56;3.26;2.97;2.68;2.4;2.14;1.87;1.61;1.36;1.12;0.91;0.73;0.59;0.5;0.44;0.4;0.38;0.34;0.28;0.21;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;GC_Isere_IGE_Filtre_200_no5;29.06.2021;sediments;17:00;0.234;2.9;14.7;64.2;daniel.donze;MAL1201562;4.95;6.31;0.45;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.12;0.14;0.16;0.19;0.22;0.25;0.29;0.34;0.4;0.48;0.57;0.67;0.79;0.91;1.05;1.21;1.38;1.58;1.79;2.04;2.3;2.58;2.87;3.16;3.44;3.69;3.92;4.11;4.26;4.37;4.42;4.41;4.34;4.19;3.98;3.72;3.42;3.11;2.81;2.52;2.26;2.01;1.77;1.54;1.31;1.09;0.9;0.73;0.59;0.47;0.37;0.28;0.19;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
56;Moyenne des GC_Isere_IGE_Filtre_200_no5;29.06.2021;sediments;17:00;0.234;3.06;15.9;70;daniel.donze;MAL1201562;4.76;6.07;0.44;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.09;0.11;0.13;0.16;0.18;0.21;0.24;0.28;0.32;0.38;0.45;0.53;0.63;0.73;0.85;0.99;1.13;1.3;1.48;1.68;1.91;2.16;2.43;2.71;2.98;3.25;3.5;3.72;3.92;4.09;4.22;4.31;4.35;4.33;4.23;4.07;3.85;3.59;3.31;3.02;2.74;2.47;2.2;1.94;1.68;1.43;1.19;0.97;0.78;0.63;0.52;0.43;0.35;0.28;0.22;0.14;0.09;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;GC_Isere_IGE_Filtre_200_no7;29.06.2021;sediments;19:00;0.275;3.14;16.3;72;daniel.donze;MAL1201562;5.6;7.1;0.42;0.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.09;0.11;0.13;0.15;0.18;0.2;0.23;0.27;0.31;0.36;0.43;0.51;0.6;0.7;0.82;0.96;1.1;1.27;1.45;1.66;1.89;2.14;2.41;2.68;2.96;3.22;3.46;3.68;3.86;4.02;4.15;4.24;4.29;4.28;4.22;4.09;3.9;3.66;3.39;3.11;2.82;2.53;2.25;1.97;1.71;1.46;1.23;1.04;0.87;0.74;0.62;0.51;0.41;0.3;0.19;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58;GC_Isere_IGE_Filtre_200_no7;29.06.2021;sediments;19:00;0.275;3.01;15.3;68;daniel.donze;MAL1201562;5.81;7.39;0.38;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.11;0.14;0.16;0.18;0.21;0.24;0.28;0.33;0.38;0.45;0.54;0.64;0.75;0.87;1.01;1.16;1.34;1.53;1.74;1.98;2.24;2.52;2.81;3.09;3.36;3.6;3.81;3.99;4.13;4.24;4.3;4.31;4.26;4.15;3.99;3.77;3.51;3.24;2.96;2.69;2.43;2.16;1.9;1.64;1.37;1.13;0.9;0.71;0.56;0.45;0.37;0.31;0.27;0.23;0.19;0.13;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59;GC_Isere_IGE_Filtre_200_no7;29.06.2021;sediments;19:00;0.275;2.93;14.9;67.3;daniel.donze;MAL1201562;5.96;7.58;0.43;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.11;0.14;0.16;0.19;0.22;0.25;0.29;0.34;0.4;0.47;0.56;0.66;0.77;0.9;1.04;1.2;1.38;1.58;1.8;2.04;2.31;2.6;2.89;3.17;3.44;3.68;3.88;4.05;4.17;4.26;4.29;4.28;4.21;4.08;3.9;3.67;3.4;3.13;2.85;2.59;2.34;2.09;1.84;1.59;1.34;1.1;0.88;0.69;0.55;0.44;0.37;0.33;0.29;0.25;0.2;0.14;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60;Moyenne des GC_Isere_IGE_Filtre_200_no7;29.06.2021;sediments;19:00;0.275;3.02;15.5;69.1;daniel.donze;MAL1201562;5.79;7.36;0.41;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.11;0.14;0.16;0.18;0.21;0.24;0.28;0.32;0.38;0.45;0.53;0.63;0.74;0.86;1;1.16;1.33;1.52;1.73;1.97;2.23;2.51;2.79;3.07;3.34;3.58;3.79;3.97;4.11;4.22;4.28;4.29;4.25;4.15;3.99;3.78;3.53;3.25;2.98;2.7;2.43;2.17;1.9;1.64;1.39;1.15;0.94;0.76;0.62;0.5;0.42;0.35;0.29;0.23;0.16;0.09;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61;GC_Isere_IGE_Filtre_200_no9;29.06.2021;sediments;21:00;0.419;2.5;14.1;63.3;daniel.donze;MAL1201562;10.23;12.41;0.26;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.09;0.12;0.15;0.18;0.21;0.24;0.28;0.32;0.37;0.43;0.5;0.59;0.69;0.8;0.93;1.07;1.21;1.37;1.55;1.74;1.94;2.17;2.41;2.66;2.92;3.16;3.39;3.59;3.75;3.89;4;4.08;4.12;4.13;4.08;3.98;3.83;3.62;3.38;3.12;2.85;2.58;2.31;2.05;1.78;1.51;1.25;1;0.77;0.58;0.43;0.32;0.26;0.22;0.21;0.21;0.2;0.18;0.13;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62;GC_Isere_IGE_Filtre_200_no9;29.06.2021;sediments;21:00;0.419;2.4;13.4;60.9;daniel.donze;MAL1201562;10.52;12.71;0.25;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.12;0.15;0.18;0.22;0.25;0.29;0.33;0.38;0.45;0.53;0.62;0.73;0.85;0.98;1.12;1.27;1.44;1.62;1.81;2.02;2.25;2.5;2.77;3.03;3.27;3.5;3.69;3.84;3.96;4.05;4.1;4.12;4.1;4.03;3.91;3.73;3.51;3.25;2.98;2.71;2.45;2.2;1.95;1.71;1.47;1.24;1.01;0.79;0.61;0.45;0.33;0.24;0.18;0.14;0.12;0.11;0.1;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63;GC_Isere_IGE_Filtre_200_no9;29.06.2021;sediments;21:00;0.419;2.35;13.1;60.9;daniel.donze;MAL1201562;10.69;12.9;0.25;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.09;0.13;0.16;0.19;0.22;0.26;0.29;0.34;0.39;0.46;0.54;0.64;0.75;0.87;1.01;1.15;1.31;1.47;1.65;1.85;2.06;2.3;2.55;2.81;3.08;3.32;3.54;3.72;3.86;3.97;4.04;4.08;4.08;4.04;3.96;3.83;3.65;3.43;3.18;2.92;2.65;2.4;2.15;1.91;1.67;1.44;1.2;0.97;0.76;0.58;0.43;0.31;0.23;0.18;0.16;0.15;0.15;0.15;0.13;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64;Moyenne des GC_Isere_IGE_Filtre_200_no9;29.06.2021;sediments;21:00;0.419;2.42;13.5;61.7;daniel.donze;MAL1201562;10.48;12.68;0.26;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.09;0.12;0.15;0.18;0.21;0.25;0.29;0.33;0.38;0.45;0.52;0.62;0.72;0.84;0.97;1.11;1.26;1.43;1.6;1.8;2.01;2.24;2.49;2.75;3.01;3.25;3.47;3.67;3.82;3.94;4.03;4.09;4.11;4.09;4.02;3.91;3.74;3.52;3.27;3.01;2.74;2.48;2.22;1.97;1.72;1.47;1.23;0.99;0.78;0.59;0.44;0.32;0.24;0.19;0.17;0.16;0.15;0.14;0.11;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;GC_Isere_IGE_Panier_200_7+8;29.06.2021;sediments;21:30;0.275;5.13;42.7;947;daniel.donze;MAL1201562;4.72;6.12;0.22;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.08;0.09;0.11;0.12;0.14;0.16;0.18;0.21;0.24;0.28;0.33;0.39;0.46;0.53;0.61;0.71;0.81;0.94;1.08;1.23;1.4;1.59;1.77;1.95;2.11;2.26;2.39;2.5;2.59;2.65;2.7;2.73;2.73;2.72;2.69;2.64;2.59;2.54;2.49;2.44;2.38;2.3;2.21;2.1;1.98;1.85;1.72;1.59;1.46;1.33;1.22;1.12;1.04;1;1.01;1.06;1.16;1.29;1.43;1.57;1.66;1.7;1.68;1.58;1.43;1.26;1.07;0.9;0.73;0.56;0.37;0;0
26;GC_Isere_IGE_Panier_200_7+8;29.06.2021;sediments;21:30;0.275;4.34;30.1;345;daniel.donze;MAL1201562;5.11;6.64;0.23;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.08;0.09;0.11;0.12;0.14;0.16;0.18;0.21;0.25;0.29;0.35;0.41;0.48;0.55;0.64;0.74;0.85;0.98;1.13;1.3;1.49;1.69;1.9;2.12;2.32;2.5;2.65;2.78;2.89;2.98;3.04;3.08;3.09;3.08;3.05;3;2.94;2.87;2.82;2.77;2.72;2.66;2.59;2.5;2.39;2.24;2.07;1.89;1.69;1.49;1.31;1.17;1.08;1.07;1.12;1.22;1.34;1.44;1.47;1.39;1.2;0.92;0.59;0.26;0;0;0;0;0;0;0;0;0;0
27;GC_Isere_IGE_Panier_200_7+8;29.06.2021;sediments;21:30;0.275;4.24;29.9;461;daniel.donze;MAL1201562;5.38;7.01;0.2;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.08;0.09;0.11;0.13;0.14;0.16;0.19;0.22;0.26;0.3;0.36;0.42;0.49;0.57;0.66;0.76;0.88;1.01;1.17;1.34;1.53;1.73;1.95;2.16;2.35;2.53;2.67;2.79;2.88;2.95;3;3.03;3.03;3.01;2.97;2.92;2.86;2.8;2.74;2.69;2.64;2.58;2.51;2.41;2.29;2.14;1.95;1.75;1.54;1.33;1.14;0.98;0.88;0.85;0.88;0.96;1.06;1.17;1.24;1.26;1.23;1.13;0.98;0.81;0.64;0.48;0.36;0.27;0.21;0.17;0.12;0.08;0;0
28;Moyenne des GC_Isere_IGE_Panier_200_7+8;29.06.2021;sediments;21:30;0.275;4.54;33.4;550;daniel.donze;MAL1201562;5.07;6.59;0.22;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0.07;0.09;0.1;0.12;0.13;0.15;0.18;0.2;0.24;0.28;0.33;0.39;0.45;0.53;0.61;0.71;0.81;0.94;1.08;1.24;1.42;1.61;1.81;2.01;2.21;2.38;2.53;2.65;2.76;2.84;2.9;2.93;2.95;2.94;2.91;2.87;2.81;2.75;2.7;2.65;2.6;2.54;2.47;2.37;2.26;2.12;1.96;1.79;1.6;1.43;1.26;1.12;1.03;0.99;1;1.06;1.15;1.25;1.33;1.36;1.33;1.24;1.09;0.92;0.74;0.64;0.54;0.45;0.37;0.3;0.23;0.15;0;0
65;GC_Isere_IGE_Filtre_200_no11;29.06.2021;sediments;23:00;1.434;2.92;14.8;60.2;daniel.donze;MAL1201562;9.05;11.36;0.43;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.1;0.12;0.15;0.17;0.2;0.23;0.26;0.3;0.35;0.4;0.47;0.56;0.65;0.76;0.89;1.03;1.19;1.36;1.56;1.77;2.01;2.27;2.55;2.84;3.13;3.4;3.66;3.89;4.09;4.26;4.4;4.49;4.51;4.47;4.36;4.16;3.91;3.6;3.26;2.93;2.6;2.29;1.99;1.7;1.43;1.18;0.94;0.74;0.57;0.45;0.36;0.29;0.24;0.2;0.15;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
